policy_id,customer_id,policy_type_code,region_id,current_agent_id,nominee_name,sum_assured,premium_amount,policy_start_date,date_of_purchase,purchase_quarter,purchase_year,purchase_month,policy_end_date,date_of_maturity,status,last_paid_date,premium_payment_term,policy_term,loan_eligible,lock_in_period_months,claim_reason,underwriting_expenses,surrender_amount,total_premium_paid,payment_gap_months,amount_withdrawn,maturity_amount,total_premium_payable,fraud_risk_flag
POL0003448,CUST003883,PP01,RGN024,AGT0044,Amrita Kulkarni,3154898,22863,2014-11-29,2014-11-29,Q4,2014,11,2027-11-29,2027-11-29,Active,2023-10-13,9,13,Y,0,,3190,0,205767.0,0,0,0,205767,Y
POL0003449,CUST000963,PP03,RGN009,AGT0155,Kavya Naik,3304089,20354,2018-07-19,2018-07-19,Q3,2018,7,2033-07-19,2033-07-19,Active,2025-05-13,7,15,N,60,,3020,0,140781.83,0,0,0,142478,N
POL0003450,CUST006348,PP09,RGN014,AGT0286,Poonam Menon,776449,57638,2013-08-19,2013-08-17,Q3,2013,8,2020-08-19,2020-08-19,Matured,2020-06-13,7,7,N,60,,8025,0,398662.83,1,0,846807,403466,N
POL0003451,CUST004007,PP01,RGN013,AGT0018,Shruti Venkatesh,1063069,52140,2018-11-06,2018-11-02,Q4,2018,11,2038-11-06,2038-11-06,Active,2025-05-03,10,20,Y,0,,5804,0,343255.0,0,0,0,521400,N
POL0003452,CUST008514,PP08,RGN017,AGT0247,Kavya Gowda,2594470,22747,2015-08-21,2015-08-17,Q3,2015,8,2040-08-21,2040-08-21,Active,2025-04-30,23,25,Y,0,,3485,0,223678.83,0,0,0,523181,N
POL0003453,CUST009441,PP09,RGN004,AGT0110,Ananya Iyer,1562613,53738,2023-11-29,2023-11-24,Q4,2023,11,2031-11-29,2031-11-29,Active,2025-06-21,5,8,N,60,,7509,0,85085.17,0,0,0,268690,N
POL0003454,CUST002521,PP08,RGN045,AGT0111,Sneha Saxena,963957,20943,2019-05-15,2019-05-09,Q2,2019,5,2040-05-15,2040-05-15,Active,2024-04-18,5,21,Y,0,,3275,0,104715.0,0,0,0,104715,N
POL0003455,CUST002875,PP04,RGN013,AGT0100,Siddharth Rajan,5657714,18479,2020-01-13,2020-01-09,Q1,2020,1,2033-01-13,2033-01-13,Active,2025-05-16,10,13,N,60,,3173,0,100094.58,0,0,0,184790,Y
POL0003456,CUST001308,PP02,RGN048,AGT0029,Sandeep Tripathi,1071169,50870,2023-10-29,2023-10-22,Q4,2023,10,2038-10-29,2038-10-29,Active,2025-06-20,15,15,N,0,,4706,0,84783.33,0,0,0,763050,N
POL0003457,CUST007631,PP06,RGN033,AGT0145,Aarav Venkatesh,4786077,19439,2010-05-19,2010-05-12,Q2,2010,5,2045-05-19,2045-05-19,Active,2025-03-01,21,35,Y,0,,3078,0,291585.0,1,0,0,408219,N
POL0003458,CUST003180,PP04,RGN032,AGT0048,Ananya Desai,5892769,101071,2010-06-11,2010-06-10,Q2,2010,6,2024-06-11,2024-06-11,Matured,2020-01-20,10,14,N,60,,11167,0,985442.25,3,0,2089178,1010710,N
POL0003459,CUST009833,PP02,RGN008,AGT0068,Sunita Pandey,18301533,55852,2013-01-04,2012-12-31,Q1,2013,1,2032-01-04,2032-01-04,Active,2024-11-02,12,19,Y,0,,7577,0,670224.0,0,0,0,670224,N
POL0003460,CUST008534,PP05,RGN026,AGT0147,Anil Gupta,1841321,62875,2013-11-22,2013-11-19,Q4,2013,11,2020-11-22,2020-11-22,Matured,2018-10-27,5,7,N,60,,9273,0,314375.0,0,0,737656,314375,N
POL0003461,CUST004374,PP08,RGN026,AGT0230,Bhavna More,851667,60437,2018-10-27,2018-10-25,Q4,2018,10,2036-10-27,2036-10-27,Active,2025-05-23,12,18,Y,0,,6940,0,402913.33,0,0,0,725244,N
POL0003462,CUST000026,PP08,RGN045,AGT0200,Lakshmi Saxena,705147,59123,2021-02-24,2021-02-22,Q1,2021,2,2042-02-24,2042-02-24,Active,2025-06-03,9,21,Y,0,,7246,0,256199.67,0,0,0,532107,N
POL0003463,CUST002551,PP03,RGN032,AGT0115,Geeta Das,273993,22988,2019-04-11,2019-04-04,Q2,2019,4,2039-04-11,2039-04-11,Lapsed,2025-02-08,12,20,N,60,,3701,0,136012.33,3,24070,0,275856,N
POL0003464,CUST008265,PP03,RGN023,AGT0160,Siddharth Agarwal,3213910,51619,2019-08-07,2019-08-05,Q3,2019,8,2030-08-07,2030-08-07,Active,2025-05-07,9,11,N,60,,10016,0,301110.83,0,0,0,464571,N
POL0003465,CUST002356,PP09,RGN049,AGT0164,Akash Mishra,913310,18784,2011-05-04,2011-05-01,Q2,2011,5,2020-05-04,2020-05-04,Matured,2019-03-23,8,9,N,60,,2145,0,150272.0,0,17218,251137,150272,N
POL0003466,CUST009801,PP06,RGN005,AGT0052,Sandeep Deshpande,670634,53570,2011-09-20,2011-09-14,Q3,2011,9,2042-09-20,2042-09-20,Active,2022-06-24,11,31,Y,0,,7850,0,584805.83,1,0,0,589270,N
POL0003467,CUST003976,PP02,RGN014,AGT0042,Aryan Chaudhary,2173424,49868,2012-12-09,2012-12-04,Q4,2012,12,2032-12-09,2032-12-09,Active,2025-04-05,16,20,Y,0,,4313,0,623350.0,0,0,0,797888,N
POL0003468,CUST003605,PP01,RGN036,AGT0188,Yash Kulkarni,1381564,104343,2020-05-17,2020-05-14,Q2,2020,5,2035-05-17,2035-05-17,Active,2025-05-21,7,15,Y,0,,14396,0,530410.25,0,0,0,730401,N
POL0003469,CUST005160,PP09,RGN011,AGT0138,Kritika Menon,2709762,107960,2016-03-24,2016-03-17,Q1,2016,3,2030-03-24,2030-03-24,Active,2025-05-06,14,14,N,60,,8825,0,998630.0,0,0,0,1511440,N
POL0003470,CUST009280,PP02,RGN006,AGT0297,Sandeep Singh,576864,95333,2015-07-12,2015-07-05,Q3,2015,7,2035-07-12,2035-07-12,Lapsed,2024-11-21,11,20,Y,0,,18353,0,905663.5,5,0,0,1048663,N
POL0003471,CUST008024,PP04,,AGT0005,Aarav Venkatesh,1124955,107158,2023-11-10,2023-11-07,Q4,2023,11,2032-11-10,2032-11-10,Active,2025-06-02,8,9,N,60,,20878,0,169666.83,0,0,0,857264,N
POL0003472,CUST004068,PP09,RGN016,AGT0189,Rohit Kumar,2009693,18347,2015-10-21,2015-10-14,Q4,2015,10,2022-10-21,2022-10-21,Matured,2021-07-21,6,7,N,60,,2640,0,107024.17,2,38724,168466,110082,N
POL0003473,CUST005343,PP04,RGN015,AGT0101,Karan Venkatesh,613464,62741,2017-01-22,2017-01-22,Q1,2017,1,2029-01-22,2029-01-22,Active,2025-05-10,12,12,N,60,,5482,0,528070.08,0,0,0,752892,N
POL0003474,CUST004968,PP09,RGN026,AGT0017,Vishal Gupta,1205104,52733,2010-10-27,2010-10-20,Q4,2010,10,2024-10-27,2024-10-27,Matured,2016-09-25,6,14,N,60,,9786,0,316398.0,0,0,834482,316398,N
POL0003475,CUST007158,PP10,RGN005,AGT0088,Isha Rao,377316,89193,2017-04-15,2017-04-11,Q2,2017,4,2043-04-15,2043-04-15,Active,2025-05-03,25,26,Y,0,,17181,0,728409.5,0,0,0,2229825,N
POL0003476,CUST003090,PP08,RGN033,AGT0260,Santosh Rao,781974,52550,2016-11-04,2016-11-02,Q4,2016,11,2035-11-04,2035-11-04,Lapsed,2023-07-01,7,19,Y,0,,8556,0,354712.5,3,0,0,367850,N
POL0003477,CUST006981,PP02,RGN021,AGT0282,Geeta Menon,2794527,20719,2010-12-25,2010-12-20,Q4,2010,12,2030-12-25,2030-12-25,Active,2025-04-10,15,20,Y,0,,3877,0,300425.5,0,0,0,310785,Y
POL0003478,CUST002857,PP10,RGN008,AGT0234,Ravi Menon,333023,107721,2013-04-29,2013-04-26,Q2,2013,4,2042-04-29,2042-04-29,Active,2025-04-26,19,29,Y,0,,19809,0,1310605.5,0,0,0,2046699,N
POL0003479,CUST006723,PP06,RGN001,AGT0064,Shweta Verma,833749,61924,2016-01-23,2016-01-22,Q1,2016,1,2053-01-23,2053-01-23,Claimed-Death,2025-05-05,31,37,Y,0,Death,6898,0,583117.67,0,0,0,1919644,Y
POL0003480,CUST004362,PP08,RGN016,AGT0264,Geeta Kulkarni,2814195,17504,2011-12-09,2011-12-05,Q4,2011,12,2031-12-09,2031-12-09,Active,2024-10-01,13,20,Y,0,,1706,0,227552.0,0,0,0,227552,N
POL0003481,CUST003299,PP01,RGN045,AGT0271,Rohit Chakraborty,1292955,56929,2010-12-14,2010-12-13,Q4,2010,12,2021-12-14,2021-12-14,Matured,2015-11-18,5,11,Y,0,,10035,0,284645.0,0,0,492752,284645,N
POL0003482,CUST003090,PP01,RGN033,AGT0014,Sapna Mishra,539282,48074,2010-03-08,2010-03-06,Q1,2010,3,2023-03-08,2023-03-08,Matured,2016-02-05,6,13,Y,0,,9122,0,288444.0,0,0,408437,288444,N
POL0003483,CUST005615,PP09,RGN033,AGT0186,Gaurav Pandey,4982516,55277,2016-09-29,2016-09-27,Q3,2016,9,2030-09-29,2030-09-29,Active,2022-08-29,6,14,N,60,,4479,0,331662.0,0,78342,0,331662,N
POL0003484,CUST007113,PP01,RGN002,AGT0080,Varun Tiwari,1355353,51830,2021-03-04,2021-03-04,Q1,2021,3,2034-03-04,2034-03-04,Active,2025-05-12,7,13,Y,0,,6161,0,220277.5,0,0,0,362810,N
POL0003485,CUST000814,PP03,RGN050,AGT0078,Geeta Menon,2490859,20644,2015-08-28,2015-08-27,Q3,2015,8,2020-08-28,2020-08-28,Matured,2020-08-01,5,5,N,60,,2308,0,103220.0,0,0,182971,103220,Y
POL0003486,CUST003995,PP06,RGN016,AGT0121,Arjun Srivastava,935148,59727,2017-10-05,2017-09-29,Q4,2017,10,2037-10-05,2037-10-05,Active,2025-04-26,20,20,Y,0,,6246,0,457907.0,0,0,0,1194540,N
POL0003487,CUST004090,PP03,RGN010,AGT0123,Kavya Shetty,447214,112315,2012-05-22,2012-05-16,Q2,2012,5,2017-05-22,2017-05-22,Matured,2017-03-27,5,5,N,60,,9351,0,552215.42,1,0,781094,561575,N
POL0003488,CUST000680,PP10,RGN021,AGT0269,Pradeep Pandey,536860,90834,2015-08-13,2015-08-11,Q3,2015,8,2027-08-13,2027-08-13,Lapsed,2025-04-22,11,12,Y,0,,9164,0,893201.0,0,0,0,999174,N
POL0003489,CUST009626,PP03,RGN020,AGT0232,Kavya Shetty,438795,57153,2021-01-25,2021-01-25,Q1,2021,1,2034-01-25,2034-01-25,Active,2025-06-03,6,13,N,60,,7579,0,252425.75,0,0,0,342918,N
POL0003490,CUST008619,PP06,RGN023,AGT0210,Pradeep Mishra,748799,52907,2023-01-14,2023-01-07,Q1,2023,1,2056-01-14,2056-01-14,Active,2025-06-02,23,33,N,0,,8838,0,127858.58,0,0,0,1216861,N
POL0003491,CUST000332,PP03,RGN002,AGT0104,Zara Mehta,3680670,60641,2011-01-15,2011-01-09,Q1,2011,1,2017-01-15,2017-01-15,Matured,2015-12-20,5,6,N,60,,6503,0,303205.0,0,0,374006,303205,N
POL0003492,CUST004808,PP06,RGN031,AGT0207,Tanvi Verma,5798267,58599,2022-07-09,2022-07-05,Q3,2022,7,2059-07-09,2059-07-09,Active,2025-05-24,32,37,N,0,,9296,0,170913.75,0,0,0,1875168,N
POL0003493,CUST006135,PP09,RGN031,AGT0207,Rohit Balaji,1007289,103418,2015-02-20,2015-02-18,Q1,2015,2,2024-02-20,2024-02-20,Matured,2020-01-25,5,9,N,60,,12868,0,517090.0,0,0,744989,517090,N
POL0003494,CUST009750,PP03,RGN046,AGT0295,Vijay Kapoor,764009,64325,2019-03-29,2019-03-27,Q1,2019,3,2035-03-29,2035-03-29,Active,2025-05-26,15,16,N,60,,7751,0,402031.25,0,0,0,964875,N
POL0003495,CUST001761,PP09,RGN045,AGT0050,Gaurav Agarwal,723904,51310,2011-05-02,2011-04-30,Q2,2011,5,2018-05-02,2018-05-02,Matured,2018-03-26,7,7,N,60,,7716,0,359170.0,0,0,415939,359170,N
POL0003496,CUST009843,PP07,RGN035,AGT0121,Ramesh Rao,3652706,54118,2019-09-24,2019-09-20,Q3,2019,9,2053-09-24,2053-09-24,Active,2025-05-25,14,34,Y,0,,7418,0,311178.5,0,0,0,757652,N
POL0003497,CUST001380,PP06,RGN004,AGT0031,Sunita Pillai,1466440,52918,2019-08-22,2019-08-18,Q3,2019,8,2048-08-22,2048-08-22,Active,2025-05-22,15,29,Y,0,,9806,0,308688.33,0,0,0,793770,N
POL0003498,CUST009334,PP04,RGN012,AGT0016,Isha Chaudhary,6276748,51282,2022-08-01,2022-07-30,Q3,2022,8,2027-08-01,2027-08-01,Lapsed,2025-02-16,5,5,N,60,,5768,0,132478.5,3,0,0,256410,N
POL0003499,CUST002983,PP10,RGN031,AGT0156,Kritika Venkatesh,998385,104686,2022-09-11,2022-09-11,Q3,2022,9,2048-09-11,2048-09-11,Active,2025-05-28,11,26,N,0,,19144,0,287886.5,0,0,0,1151546,N
POL0003500,CUST007960,PP07,RGN035,AGT0068,Meera Naik,4904384,101415,2011-12-18,2011-12-16,Q4,2011,12,2042-12-18,2042-12-18,Active,2025-02-07,26,31,Y,0,,17068,0,1352200.0,2,0,0,2636790,N
POL0003501,CUST000419,PP03,RGN003,AGT0178,Rahul Hegde,1827261,57179,2015-05-05,2015-05-01,Q2,2015,5,2020-05-05,2020-05-05,Matured,2020-04-08,5,5,N,60,,5240,0,285895.0,0,91900,452567,285895,N
POL0003502,CUST006651,PP01,RGN049,AGT0139,Sarika Verma,2476217,106481,2014-06-01,2014-05-26,Q2,2014,6,2030-06-01,2030-06-01,Active,2023-04-15,9,16,Y,0,,9628,0,958329.0,0,0,0,958329,N
POL0003503,CUST004328,PP03,RGN004,AGT0232,Isha Naik,1380107,63693,2023-02-06,2023-02-05,Q1,2023,2,2031-02-06,2031-02-06,Surrendered,2025-05-26,6,8,N,60,,10997,52008,148617.0,0,0,0,382158,N
POL0003504,CUST005692,PP03,RGN043,AGT0291,Ramesh Rajan,1539295,49383,2023-05-07,2023-05-05,Q2,2023,5,2032-05-07,2032-05-07,Active,2025-05-26,8,9,N,60,,6772,0,102881.25,0,0,0,395064,N
POL0003505,CUST002758,PP03,RGN022,AGT0137,Shweta Verma,4491484,64634,2016-06-13,2016-06-06,Q2,2016,6,2025-06-13,2025-06-13,Matured,2023-05-08,7,9,N,60,,8739,0,452438.0,0,0,725114,452438,Y
POL0003506,CUST004614,PP03,RGN009,AGT0004,Ramesh Agarwal,1302010,61830,2012-03-08,2012-03-04,Q1,2012,3,2030-03-08,2030-03-08,Active,2024-12-30,13,18,N,60,,5230,0,803790.0,0,0,0,803790,N
POL0003507,CUST008647,PP01,RGN016,AGT0129,Sneha Subramanian,1318421,56968,2011-11-25,2011-11-25,Q4,2011,11,2029-11-25,2029-11-25,Active,2022-09-28,11,18,Y,0,,6565,0,626648.0,0,0,0,626648,N
POL0003508,CUST004493,PP03,RGN044,AGT0240,Deepak Reddy,2254787,17140,2010-11-28,2010-11-28,Q4,2010,11,2028-11-28,2028-11-28,Lapsed,2024-11-14,18,18,N,60,,2830,0,242816.67,5,0,0,308520,N
POL0003509,CUST009555,PP08,RGN017,AGT0055,Mohit Reddy,1010923,91237,2022-01-05,2021-12-30,Q1,2022,1,2042-01-05,2042-01-05,Lapsed,2025-05-19,11,20,Y,0,,17853,0,311726.42,0,0,0,1003607,N
POL0003510,CUST005199,PP06,RGN036,AGT0229,Vishal Shah,1430377,63350,2013-09-20,2013-09-20,Q3,2013,9,2049-09-20,2049-09-20,Active,2018-08-25,5,36,Y,0,,10357,0,316750.0,0,0,0,316750,N
POL0003511,CUST005356,PP01,RGN019,AGT0116,Arjun Srivastava,1562543,58425,2011-08-04,2011-07-28,Q3,2011,8,2022-08-04,2022-08-04,Matured,2019-06-23,8,11,Y,0,,5649,0,467400.0,0,0,895460,467400,N
POL0003512,CUST000803,PP10,RGN019,AGT0097,Kritika Sharma,1998657,87885,2014-08-24,2014-08-19,Q3,2014,8,2038-08-24,2038-08-24,Active,2023-07-08,9,24,Y,0,,15289,0,790965.0,0,0,0,790965,N
POL0003513,CUST007905,PP07,RGN001,AGT0160,Kunal Patel,508298,22709,2024-01-24,2024-01-22,Q1,2024,1,2057-01-24,2057-01-24,Active,2025-06-17,8,33,N,0,,3182,0,32171.08,0,0,0,181672,N
POL0003514,CUST003770,PP03,RGN006,AGT0296,Kavya Pandey,328538,54563,2015-07-10,2015-07-06,Q3,2015,7,2025-07-10,2025-07-10,Active,2025-04-18,10,10,N,60,,10856,0,541083.08,0,0,0,545630,N
POL0003515,CUST007443,PP01,RGN045,AGT0157,Ramesh Rajan,756794,49455,2024-01-16,2024-01-11,Q1,2024,1,2037-01-16,2037-01-16,Active,2025-06-09,5,13,N,0,,9454,0,70061.25,0,0,0,247275,N
POL0003516,CUST002262,PP01,RGN016,AGT0111,Arjun Pandey,2491914,97826,2017-09-29,2017-09-28,Q3,2017,9,2030-09-29,2030-09-29,Surrendered,2022-09-03,5,13,Y,0,,11622,440143,489130.0,0,0,0,489130,N
POL0003517,CUST004321,PP04,RGN033,AGT0245,Uday Gupta,33775929,17030,2019-12-28,2019-12-23,Q4,2019,12,2034-12-28,2034-12-28,Lapsed,2024-12-01,10,15,N,60,,2947,0,85150.0,6,0,0,170300,N
POL0003518,CUST001621,PP02,RGN048,AGT0183,Pooja Tiwari,202207,108757,2016-12-18,2016-12-11,Q4,2016,12,2033-12-18,2033-12-18,Active,2025-05-05,11,17,Y,0,,12047,0,924434.5,0,0,0,1196327,N
POL0003519,CUST004188,PP05,RGN007,AGT0221,Isha Sharma,830005,57440,2020-11-04,2020-10-30,Q4,2020,11,2026-11-04,2026-11-04,Active,2025-05-12,6,6,N,60,,8932,0,263266.67,0,0,0,344640,N
POL0003520,CUST002186,PP03,RGN042,AGT0035,Lakshmi Nair,1969721,17647,2011-12-27,2011-12-22,Q4,2011,12,2021-12-27,2021-12-27,Matured,2016-11-30,5,10,N,60,,2627,0,88235.0,0,0,166809,88235,N
POL0003521,CUST009780,PP02,RGN036,AGT0116,Divya Dubey,566391,62754,2022-04-13,2022-04-13,Q2,2022,4,2040-04-13,2040-04-13,Lapsed,2024-11-28,17,18,Y,0,,8946,0,167344.0,6,0,0,1066818,N
POL0003522,CUST005386,PP08,RGN013,AGT0132,Karan Balaji,846275,55318,2021-11-29,2021-11-26,Q4,2021,11,2046-11-29,2046-11-29,Active,2025-06-11,16,25,Y,0,,8400,0,198222.83,0,0,0,885088,N
POL0003523,CUST005362,PP04,RGN020,AGT0041,Santosh Rao,3099696,20771,2017-09-22,2017-09-16,Q3,2017,9,2022-09-22,2022-09-22,Matured,2022-08-27,5,5,N,60,,1763,0,103855.0,0,0,273797,103855,N
POL0003524,CUST002294,PP07,RGN004,AGT0003,Rahul Menon,2078622,100043,2012-06-03,2012-06-01,Q2,2012,6,2039-06-03,2039-06-03,Active,2023-04-07,11,27,Y,0,,13791,0,1100473.0,0,0,0,1100473,N
POL0003525,CUST005758,PP08,RGN021,AGT0143,Sunil Rao,1127443,20840,2012-04-04,2012-03-30,Q2,2012,4,2036-04-04,2036-04-04,Active,2025-03-27,17,24,Y,0,,3522,0,274393.33,0,0,0,354280,N
POL0003526,CUST004369,PP08,RGN022,AGT0009,Ananya Reddy,833122,50783,2021-07-05,2021-06-30,Q3,2021,7,2038-07-05,2038-07-05,Active,2025-05-15,8,17,Y,0,,8153,0,198900.08,0,0,0,406264,N
POL0003527,CUST005466,PP03,RGN023,AGT0181,Sanjay Bose,863915,98005,2015-04-28,2015-04-25,Q2,2015,4,2025-04-28,2025-04-28,Matured,2020-04-01,5,10,N,60,,13446,0,490025.0,0,0,980500,490025,N
POL0003528,CUST004233,PP03,RGN031,AGT0066,Nikhil Menon,2203935,19096,2011-06-07,2011-06-07,Q2,2011,6,2016-06-07,2016-06-07,Matured,2016-05-11,5,5,N,60,,2704,0,95480.0,0,14872,252654,95480,N
POL0003529,CUST004857,PP07,RGN011,AGT0045,Priya Naik,567312,56839,2016-05-03,2016-05-02,Q2,2016,5,2044-05-03,2044-05-03,Active,2025-04-16,21,28,Y,0,,5610,0,516287.58,0,0,0,1193619,N
POL0003530,CUST003905,PP01,RGN007,AGT0053,Deepak Shetty,417613,19194,2014-02-19,2014-02-19,Q1,2014,2,2033-02-19,2033-02-19,Active,2025-04-22,18,19,Y,0,,3033,0,217532.0,0,0,0,345492,N
POL0003531,CUST001199,PP09,RGN022,AGT0082,Harsha More,894336,105484,2011-03-27,2011-03-20,Q1,2011,3,2019-03-27,2019-03-27,Matured,2016-02-29,5,8,N,60,,18040,0,527420.0,0,91772,863680,527420,N
POL0003532,CUST004719,PP01,RGN030,AGT0074,Isha Patil,3328295,58841,2015-10-20,2015-10-19,Q4,2015,10,2025-10-20,2025-10-20,Active,2020-09-23,5,10,Y,0,,5869,0,294205.0,0,0,0,294205,N
POL0003533,CUST008302,PP01,RGN032,AGT0265,Akash Mishra,770617,57271,2015-01-25,2015-01-25,Q1,2015,1,2027-01-25,2027-01-25,Active,2022-12-14,8,12,Y,0,,6082,0,458168.0,0,0,0,458168,N
POL0003534,CUST003972,PP01,RGN039,AGT0280,Neha Das,713061,90119,2021-07-25,2021-07-20,Q3,2021,7,2035-07-25,2035-07-25,Active,2025-06-04,6,14,Y,0,,10278,0,352966.08,0,0,0,540714,N
POL0003535,CUST001516,PP01,RGN031,AGT0059,Sarika Kapoor,975098,20610,2013-04-26,2013-04-25,Q2,2013,4,2033-04-26,2033-04-26,Active,2025-04-23,17,20,Y,0,,1885,0,250755.0,0,0,0,350370,N
POL0003536,CUST002208,PP03,RGN029,AGT0120,Karan Bose,5052043,19016,2010-07-19,2010-07-12,Q3,2010,7,2028-07-19,2028-07-19,Active,2025-04-01,18,18,N,60,,3340,0,283655.33,0,0,0,342288,N
POL0003537,CUST005716,PP09,RGN023,AGT0197,Varun Deshpande,1518128,58779,2012-09-02,2012-08-28,Q3,2012,9,2020-09-02,2020-09-02,Matured,2017-07-08,5,8,N,60,,9945,0,288996.75,1,0,334314,293895,N
POL0003538,CUST001179,PP03,RGN002,AGT0055,Rajesh Shah,2457923,58216,2022-07-19,2022-07-17,Q3,2022,7,2038-07-19,2038-07-19,Active,2025-06-03,6,16,N,60,,5075,0,169796.67,0,0,0,349296,N
POL0003539,CUST007569,PP04,RGN010,AGT0009,Kavya Shetty,2798359,110483,2016-09-29,2016-09-23,Q3,2016,9,2023-09-29,2023-09-29,Matured,2021-09-03,5,7,N,60,,19124,0,552415.0,0,0,1124204,552415,N
POL0003540,CUST001503,PP06,RGN024,AGT0007,Kritika Gowda,1422901,21368,2018-02-28,2018-02-27,Q1,2018,2,2039-02-28,2039-02-28,Active,2024-12-23,8,21,Y,0,,3301,0,147795.33,5,0,0,170944,N
POL0003541,CUST004225,PP09,RGN013,AGT0143,Gaurav Kulkarni,1862965,94921,2011-08-05,2011-08-01,Q3,2011,8,2023-08-05,2023-08-05,Matured,2019-03-26,8,12,N,60,,8280,0,735637.75,3,238193,873871,759368,N
POL0003542,CUST003833,PP08,RGN048,AGT0110,Pradeep Mishra,553226,87981,2014-07-29,2014-07-27,Q3,2014,7,2031-07-29,2031-07-29,Active,2025-05-02,14,17,Y,0,,14596,0,960459.25,0,0,0,1231734,N
POL0003543,CUST008124,PP09,RGN028,AGT0086,Kritika Deshpande,700774,53193,2011-04-11,2011-04-05,Q2,2011,4,2019-04-11,2019-04-11,Matured,2018-03-05,7,8,N,60,,4478,0,372351.0,0,0,896555,372351,N
POL0003544,CUST003216,PP10,RGN009,AGT0149,Rohit Dubey,2329236,52217,2019-07-17,2019-07-10,Q3,2019,7,2042-07-17,2042-07-17,Active,2024-06-20,5,23,Y,0,,9064,0,261085.0,0,0,0,261085,N
POL0003545,CUST002955,PP01,RGN026,AGT0265,Bhavna Desai,2318273,18669,2023-11-01,2023-10-29,Q4,2023,11,2036-11-01,2036-11-01,Active,2025-05-24,13,13,N,0,,1910,0,29559.25,0,0,0,242697,N
POL0003546,CUST006354,PP01,RGN035,AGT0251,Sneha Tiwari,823301,60234,2020-05-14,2020-05-09,Q2,2020,5,2037-05-14,2037-05-14,Active,2025-05-18,11,17,Y,0,,7762,0,306189.5,0,0,0,662574,N
POL0003547,CUST002802,PP10,RGN033,AGT0013,Rahul Saxena,668406,64627,2022-08-02,2022-07-28,Q3,2022,8,2037-08-02,2037-08-02,Active,2025-05-18,15,15,N,0,,11711,0,183109.83,0,0,0,969405,N
POL0003548,CUST003673,PP07,RGN001,AGT0232,Vishal Shah,1109951,48626,2020-11-03,2020-11-03,Q4,2020,11,2058-11-03,2058-11-03,Active,2025-05-11,31,38,Y,0,,7131,0,222869.17,0,0,0,1507406,N
POL0003549,CUST007138,PP10,RGN029,AGT0012,Karan Balaji,544176,99057,2022-09-12,2022-09-07,Q3,2022,9,2035-09-12,2035-09-12,Active,2025-05-29,7,13,N,0,,16562,0,272406.75,0,0,0,693399,N
POL0003550,CUST006216,PP04,RGN049,AGT0285,Deepak Patil,2473936,106951,2021-08-24,2021-08-17,Q3,2021,8,2035-08-24,2035-08-24,Active,2025-06-04,6,14,N,60,,12182,0,409978.83,0,0,0,641706,N
POL0003551,CUST001547,PP07,RGN044,AGT0165,Zara Mehta,840492,17006,2016-08-23,2016-08-16,Q3,2016,8,2053-08-23,2053-08-23,Lapsed,2025-02-07,16,37,Y,0,,2691,0,145968.17,3,0,0,272096,N
POL0003552,CUST003652,PP01,RGN026,AGT0242,Sandeep Srivastava,567862,96773,2012-06-13,2012-06-08,Q2,2012,6,2022-06-13,2022-06-13,Matured,2018-11-09,7,10,Y,0,,14124,0,629024.5,6,0,869867,677411,N
POL0003553,CUST001723,PP09,RGN007,AGT0243,Divya Nair,4967498,18013,2020-04-26,2020-04-23,Q2,2020,4,2032-04-26,2032-04-26,Active,2025-05-30,8,12,N,60,,2383,0,93067.17,0,20391,0,144104,N
POL0003554,CUST009729,PP08,RGN017,AGT0193,Rahul Deshpande,1406024,52930,2010-06-05,2010-05-31,Q2,2010,6,2028-06-05,2028-06-05,Active,2025-03-18,15,18,Y,0,,9270,0,793950.0,0,0,0,793950,Y
POL0003555,CUST001685,PP02,RGN017,AGT0167,Aarav Venkatesh,1799107,51627,2010-04-29,2010-04-24,Q2,2010,4,2027-04-29,2027-04-29,Claimed-Death,2019-03-13,9,17,Y,0,Death,9782,0,464643.0,0,0,0,464643,N
POL0003556,CUST000163,PP03,RGN010,AGT0046,Sneha Das,877423,20817,2017-08-11,2017-08-10,Q3,2017,8,2022-08-11,2022-08-11,Matured,2022-03-18,5,5,N,60,,2562,0,97146.0,4,15134,164125,104085,N
POL0003557,CUST005019,PP09,RGN021,AGT0187,Kavya Gowda,667187,62403,2019-12-13,2019-12-10,Q4,2019,12,2030-12-13,2030-12-13,Active,2025-01-15,9,11,N,60,,6603,0,322415.5,4,0,0,561627,N
POL0003558,CUST006074,PP02,RGN019,AGT0220,Bhavna Jadhav,2899935,60836,2021-09-08,2021-09-06,Q3,2021,9,2040-09-08,2040-09-08,Active,2025-04-20,7,19,Y,0,,6519,0,223065.33,1,0,0,425852,N
POL0003559,CUST007930,PP03,RGN026,AGT0183,Vijay Srivastava,2321194,54789,2023-11-15,2023-11-11,Q4,2023,11,2032-11-15,2032-11-15,Active,2025-06-07,5,9,N,60,,9726,0,86749.25,0,0,0,273945,N
POL0003560,CUST000333,PP05,RGN048,AGT0061,Arjun Pandey,1790174,49229,2011-11-07,2011-11-06,Q4,2011,11,2017-11-07,2017-11-07,Matured,2016-10-11,5,6,N,60,,8008,0,246145.0,0,0,573394,246145,N
