customer_id,customer_name,phone_number,gender,marital_status,income,income_band,occupation,occupation_risk,age_at_entry,preferred_language,region_id
CUST002162,Bhavna Desai,9009860275,Male,Married,1475584,Upper-Middle,Software Engineer,Low,30,Hindi,RGN034
CUST002163,Uday Hegde,9454492054,Male,Married,298688,Low,Farmer,Medium,36,Hindi,RGN047
CUST002164,Gaurav Chaudhary,8453811808,Male,Married,262319,Low,Driver,High,20,Hindi,RGN037
CUST002165,Lakshmi Tripathi,6896558344,Male,Married,1241676,Upper-Middle,Software Engineer,Low,26,Hindi,RGN040
CUST002166,Amrita Tripathi,8662295217,Female,Divorced,125057,Low,Driver,High,25,Hindi,RGN016
CUST002167,Rekha Mishra,9056603616,Male,Married,1746238,Upper-Middle,Software Engineer,Low,40,Hindi,RGN036
CUST002168,Anil Kulkarni,7486070472,Female,Married,797472,Middle,Software Engineer,Low,38,Hindi,RGN005
CUST002169,Sanjay Kapoor,9602351585,Female,Married,376601,Middle,Driver,High,29,Hindi,RGN013
CUST002170,Bhavna Menon,6153017316,Female,Widowed,192628,Low,Driver,High,40,Hindi,RGN050
CUST002171,Anjali Jadhav,9156058790,Female,Divorced,2688868,High,Software Engineer,Low,31,Hindi,RGN025
CUST002172,Swati Nair,8224413395,Female,Married,295489,Low,Teacher,Low,34,Hindi,RGN027
CUST002173,Santosh Singh,8794064531,Female,Married,186327,Low,Front Desk Executive,Low,58,Hindi,RGN007
CUST002174,Santosh Verma,8790571918,Male,Married,372136,Middle,Real Estate Agent,Medium,54,Hindi,RGN012
CUST002175,Pradeep Gupta,9646936561,Female,Single,445626,Middle,Business Owner,Medium,22,Hindi,RGN036
CUST002176,Poonam Patel,7359748768,Female,Married,1116294,Upper-Middle,Software Engineer,Low,47,Hindi,RGN012
CUST002177,Meera Iyer,6570237718,Female,Married,982173,Upper-Middle,Software Engineer,Low,47,Hindi,RGN011
CUST002178,Manoj Subramanian,8301922095,Male,Divorced,1303668,Upper-Middle,Software Engineer,Low,24,Hindi,RGN015
CUST002179,Vikram Menon,9733329732,Male,Married,286752,Low,Farmer,Medium,47,Hindi,RGN009
CUST002180,Rahul Gupta,7964402825,Female,Married,582761,Middle,Teacher,Low,56,Hindi,RGN047
CUST002181,Swati Balaji,7267699242,Male,Divorced,142403,Low,Farmer,Medium,24,Hindi,RGN002
CUST002182,Anjali Gowda,9739238520,Male,Married,389123,Middle,Software Engineer,Low,26,Hindi,RGN044
CUST002183,Sneha Chakraborty,7320914016,Male,Married,497785,Middle,Teacher,Low,50,Hindi,RGN037
CUST002184,Vikram Mishra,7328442347,Female,Married,262507,Low,Teacher,Low,41,Hindi,RGN040
CUST002185,Meera Mehta,6998290755,Female,Single,183694,Low,Hardware Technician,Medium,44,Hindi,RGN048
CUST002186,Sneha Kulkarni,6545260756,Male,Divorced,1755442,Upper-Middle,Pilot,High,42,Hindi,RGN042
CUST002187,Harsha Gupta,6383100643,Female,Widowed,322532,Middle,Hardware Technician,Medium,42,Hindi,RGN033
CUST002188,Sapna Saxena,7226227777,Male,Married,1723764,Upper-Middle,Software Engineer,Low,22,Hindi,RGN050
CUST002189,Siddharth Saxena,7316806647,Male,Married,2391037,High,Business Owner,Medium,50,Hindi,RGN050
CUST002190,Geeta Dubey,6703850360,Male,Divorced,2328659,High,Business Owner,Medium,52,Hindi,RGN011
CUST002191,Neha Nair,8952984241,Male,Single,283810,Low,Teacher,Low,35,Hindi,RGN030
CUST002192,Shweta Patel,6740274067,Male,Divorced,377920,Middle,Software Engineer,Low,37,Kannada,RGN022
CUST002193,Pradeep Chaudhary,8826762590,Male,Widowed,210026,Low,Front Desk Executive,Low,19,Hindi,RGN025
CUST002194,Deepa Nair,9200363856,Female,Single,316348,Middle,Teacher,Low,44,Hindi,RGN012
CUST002195,Pradeep Menon,8614974597,Male,Married,2567454,High,Software Engineer,Low,44,Hindi,RGN009
CUST002196,Tanvi Chakraborty,7183997984,Female,Married,187676,Low,Hardware Technician,Medium,37,Hindi,RGN044
CUST002197,Zara Tripathi,6498609955,Female,Married,255728,Low,Driver,High,51,Hindi,RGN047
CUST002198,Aryan Mehta,6493266432,Male,Married,1714393,Upper-Middle,Business Owner,Medium,33,Hindi,RGN028
CUST002199,Vijay Joshi,7394612128,Female,Married,2024322,High,Doctor,Low,44,Hindi,RGN008
CUST002200,Mohit Hegde,6159485340,Male,Married,177351,Low,Farmer,Medium,25,Hindi,RGN025
CUST002201,Rahul Rajan,6127622398,Female,Married,445855,Middle,Business Owner,Medium,37,Hindi,RGN004
CUST002202,Uday Chaudhary,8742256787,Male,Married,1379009,Upper-Middle,Software Engineer,Low,35,Hindi,RGN043
CUST002203,Harsha Patel,6888223788,Female,Single,130486,Low,Hardware Technician,Medium,40,Oriya,RGN032
CUST002204,Mohit Kulkarni,9058416806,Male,Married,1114824,Upper-Middle,Doctor,Low,33,Telugu,RGN018
CUST002205,Varun Dubey,6349564799,Male,Widowed,1032517,Upper-Middle,Business Owner,Medium,36,Hindi,RGN002
CUST002206,Vinod Mishra,8605867949,Male,Married,2463144,High,Pilot,High,47,Hindi,RGN016
CUST002207,Amrita Pillai,9383097236,Male,Married,2367324,High,Software Engineer,Low,32,Hindi,RGN037
CUST002208,Rohit More,6080926166,Male,Married,2985073,High,Doctor,Low,18,Hindi,RGN029
CUST002209,Geeta Bose,7016555786,Female,Married,266869,Low,Hardware Technician,Medium,58,Telugu,RGN019
CUST002210,Rajesh Nair,8578655575,Female,Married,401270,Middle,Teacher,Low,54,Hindi,RGN045
CUST002211,Aditya Agarwal,6247640006,Male,Single,746059,Middle,Software Engineer,Low,22,Telugu,RGN018
CUST002212,Kunal Mishra,9586824051,Female,Single,3559350,High,Doctor,Low,46,Hindi,RGN039
CUST002213,Vijay Dubey,9654512244,Male,Single,1027880,Upper-Middle,Business Owner,Medium,31,Hindi,RGN046
CUST002214,Neha Saxena,8189974023,Male,Divorced,97611,Low,Driver,High,41,Hindi,RGN002
CUST002215,Uday Bose,7868608357,Female,Married,132289,Low,Driver,High,41,Hindi,RGN044
CUST002216,Aarav Sharma,61703XXXXX,Female,Married,646585,Middle,Real Estate Agent,Medium,35,Hindi,RGN043
CUST002217,Rekha Jadhav,8238602050,Male,Single,2558786,High,Software Engineer,Low,28,Hindi,RGN045
CUST002218,Pooja Singh,7094134909,Male,Single,1433624,Upper-Middle,Software Engineer,Low,29,Hindi,RGN004
CUST002219,Harsha Reddy,9197979724,Female,Married,1276393,Upper-Middle,Software Engineer,Low,27,Hindi,RGN011
CUST002220,Neha Malhotra,8284135694,Female,Single,4734496,High,Doctor,Low,28,Hindi,RGN003
CUST002221,Prakash Kumar,6450735674,Male,Married,1316973,Upper-Middle,Software Engineer,Low,37,Hindi,RGN012
CUST002222,Deepak Reddy,6957394059,Male,Married,220774,Low,Driver,High,29,Hindi,RGN045
CUST002223,Swati Mishra,6260294420,Male,Divorced,93977,Low,Farmer,Medium,46,Hindi,RGN010
CUST002224,Santosh Verma,7158925849,Male,Married,388088,Middle,Teacher,Low,55,Hindi,RGN030
CUST002225,Varun Rajan,6734203197,Male,Married,235089,Low,Teacher,Low,31,Hindi,RGN050
CUST002226,Uday Krishnan,9748675951,Male,Married,363622,Middle,Real Estate Agent,Medium,40,Hindi,RGN002
CUST002227,Deepa Hegde,8186482308,Male,Married,178024,Low,Farmer,Medium,43,Hindi,RGN025
CUST002228,Sanjay Deshpande,7958684196,Male,Married,1556760,Upper-Middle,Software Engineer,Low,43,Hindi,RGN035
CUST002229,Rahul Tiwari,7332605869,Female,Married,803645,Upper-Middle,Software Engineer,Low,38,Hindi,RGN049
CUST002230,Zara Bose,8276748317,Male,Married,2191906,High,Business Owner,Medium,46,Hindi,RGN036
CUST002231,Sneha Iyer,7066293151,Female,Single,179770,Low,Farmer,Medium,43,Hindi,RGN034
CUST002232,Shruti Chakraborty,6788242655,Female,Single,1854772,Upper-Middle,Business Owner,Medium,23,Hindi,RGN038
CUST002233,Divya Srivastava,8698906232,Male,Divorced,4680708,High,Doctor,Low,48,Tamil,RGN023
CUST002234,Manoj Mehta,9237179890,Female,Married,672703,Middle,Teacher,Low,48,Hindi,RGN045
CUST002235,Sapna Balaji,7237900654,Female,Married,3494947,High,Business Owner,Medium,28,Telugu,RGN017
CUST002236,Amrita Shetty,7610944164,Male,Divorced,179017,Low,Driver,High,38,Hindi,RGN001
CUST002237,Neha Reddy,9940539672,Female,Single,1925231,Upper-Middle,Software Engineer,Low,46,Hindi,RGN041
CUST002238,Nandini Saxena,6737815915,Female,Divorced,1546383,Upper-Middle,Software Engineer,Low,35,Hindi,RGN046
CUST002239,Ravi Pandey,9908945896,Male,Single,4373553,High,Doctor,Low,50,Kannada,RGN021
CUST002240,Mohit Singh,7683848876,Male,Single,825550,Upper-Middle,Business Owner,Medium,65,Hindi,RGN034
CUST002241,Aditya Menon,7802076123,Female,Married,229464,Low,Teacher,Low,28,Telugu,RGN020
CUST002242,Sunil Nair,9121905188,Male,Married,447296,Middle,Teacher,Low,21,Telugu,RGN017
CUST002243,Vinod Shetty,6298861820,Female,Single,1279809,Upper-Middle,Real Estate Agent,Medium,41,Hindi,RGN041
CUST002244,Shweta Chaudhary,9066901079,Female,Married,384436,Middle,Software Engineer,Low,46,Hindi,RGN016
CUST002245,Varun Mishra,7372982689,Male,Single,1244063,Upper-Middle,Software Engineer,Low,35,Hindi,RGN047
CUST002246,Geeta Dubey,7348649703,Male,Married,3246126,High,Business Owner,Medium,55,Hindi,RGN005
CUST002247,Rohit Tiwari,8067578968,Male,Divorced,298908,Low,Front Desk Executive,Low,21,Hindi,RGN007
CUST002248,Aryan Das,7355707731,Male,Divorced,344355,Middle,Front Desk Executive,Low,46,Hindi,RGN035
CUST002249,Santosh Reddy,7315550570,Male,Married,2321992,High,Software Engineer,Low,30,Hindi,RGN027
CUST002250,Nandini Patil,8218799384,Male,Single,1382271,Upper-Middle,Software Engineer,Low,58,Kannada,RGN022
CUST002251,Harsha Malhotra,8404588311,Male,Married,173802,Low,Hardware Technician,Medium,61,Hindi,RGN026
CUST002252,Lakshmi More,8147012350,Male,Divorced,287431,Low,Hardware Technician,Medium,28,Hindi,RGN008
CUST002253,Amrita Joshi,7687156891,Male,Widowed,605022,Middle,Business Owner,Medium,31,Hindi,RGN042
CUST002254,Aditya Venkatesh,6977978023,Male,Divorced,2805008,High,Software Engineer,Low,48,Hindi,RGN047
CUST002255,Pradeep Naik,8456844679,Male,Married,96090,Low,Farmer,Medium,33,Telugu,RGN020
CUST002256,Uday Kapoor,8036640163,Female,Married,339919,Middle,Teacher,Low,37,Hindi,RGN039
CUST002257,Vinod Mishra,7957378315,Male,Married,2725223,High,Business Owner,Medium,38,Hindi,RGN033
CUST002258,Sandeep Gowda,9572927318,Female,Single,233018,Low,Teacher,Low,18,Hindi,RGN014
CUST002259,Deepa Saxena,9830291585,Male,Divorced,403828,Middle,Teacher,Low,37,Hindi,RGN004
CUST002260,Priya Kulkarni,8233241651,Male,Married,1295260,Upper-Middle,Software Engineer,Low,29,Oriya,RGN031
CUST002261,Vinod Deshpande,8483966073,Female,Married,190390,Low,Farmer,Medium,32,Telugu,RGN017
CUST002262,Bhavna Patel,8467462159,Male,Divorced,1355169,Upper-Middle,Doctor,Low,55,Hindi,RGN016
CUST002263,Vikram Jadhav,8841749161,Male,Married,252885,Low,Front Desk Executive,Low,22,Hindi,RGN007
CUST002264,Varun Krishnan,9050221816,Female,Married,1188933,Upper-Middle,Software Engineer,Low,47,Hindi,RGN037
CUST002265,Ramesh Jadhav,6413447609,Male,Married,1242609,Upper-Middle,Software Engineer,Low,34,Telugu,RGN017
CUST002266,Vijay Verma,8837740292,Male,Married,388013,Middle,Driver,High,34,Hindi,RGN005
CUST002267,Tanvi Kumar,9433026509,Female,Single,223626,Low,Teacher,Low,47,Hindi,RGN026
CUST002268,Sunil Pillai,9218366771,Female,Married,483029,Middle,Hardware Technician,Medium,42,Hindi,RGN009
CUST002269,Santosh Nair,9666102563,Female,Divorced,1587319,Upper-Middle,Business Owner,Medium,44,Hindi,RGN030
CUST002270,Vinod Gupta,8202223499,Male,Married,905578,Upper-Middle,Business Owner,Medium,49,Hindi,RGN014
CUST002271,Uday Krishnan,6137683675,Female,Married,257700,Low,Hardware Technician,Medium,34,Hindi,RGN006
CUST002272,Siddharth Pillai,6177915244,Male,Married,486327,Middle,Doctor,Low,30,Hindi,RGN030
CUST002273,Sunil Pillai,9144092335,Male,Single,118011,Low,Farmer,Medium,24,Hindi,RGN016
CUST002274,Arjun Patel,6746564260,Male,Single,190371,Low,Front Desk Executive,Low,28,Hindi,RGN039
CUST002275,Vinod Chakraborty,6863726319,Female,Married,979412,Upper-Middle,Real Estate Agent,Medium,65,Hindi,RGN043
CUST002276,Divya Menon,8695592277,Female,Single,1199091,Upper-Middle,Software Engineer,Low,52,Tamil,RGN023
CUST002277,Bhavna Dubey,9414900385,Male,Married,233869,Low,Driver,High,21,Telugu,RGN020
CUST002278,Karan Das,6255134448,Female,Single,216197,Low,Driver,High,22,Tamil,RGN024
CUST002279,Uday Balaji,9722883904,Female,Single,111480,Low,Hardware Technician,Medium,43,Hindi,RGN014
CUST002280,Aditya Menon,9331454615,Male,Single,451342,Middle,Real Estate Agent,Medium,44,Hindi,RGN038
CUST002281,Karan Kumar,9493251149,Female,Married,1509241,Upper-Middle,Software Engineer,Low,44,Telugu,RGN020
CUST002282,Bhavna Srivastava,9887953120,Female,Married,189970,Low,Driver,High,34,Hindi,RGN040
CUST002283,Gaurav Das,8095437766,Male,Widowed,152367,Low,Teacher,Low,36,Hindi,RGN014
CUST002284,Shweta Rajan,6830858001,Female,Married,325813,Middle,Hardware Technician,Medium,41,Oriya,RGN031
CUST002285,Prakash Rao,9314391511,Female,Married,1756624,Upper-Middle,Software Engineer,Low,39,Hindi,RGN029
CUST002286,Ramesh Chaudhary,8367862107,Male,Married,481894,Middle,Software Engineer,Low,18,Hindi,RGN040
CUST002287,Vinod Chaudhary,6871096856,Male,Married,3751466,High,Business Owner,Medium,35,Hindi,RGN033
CUST002288,Sanjay Verma,8257068026,Female,Married,273163,Low,Hardware Technician,Medium,27,Hindi,RGN035
CUST002289,Kunal Deshpande,7315423060,Male,Married,674515,Middle,Teacher,Low,40,Tamil,RGN023
CUST002290,Varun Rajan,6230286550,Female,Single,905703,Upper-Middle,Software Engineer,Low,65,Hindi,RGN001
CUST002291,Kunal Chaudhary,8224114206,Female,Married,57303,Low,Farmer,Medium,42,Telugu,RGN020
CUST002292,Priya Patel,9701514599,Female,Married,436531,Middle,Software Engineer,Low,34,Hindi,RGN004
CUST002293,Rahul Mehta,7016633822,Female,Married,689712,Middle,Software Engineer,Low,49,Hindi,RGN008
CUST002294,Pradeep Bose,7606501917,Female,Married,1342083,Upper-Middle,Software Engineer,Low,43,Hindi,RGN004
CUST002295,Sandeep Rao,7056201901,Female,Married,736648,Middle,Software Engineer,Low,43,Hindi,RGN028
CUST002296,Aditya More,6348433913,Female,Married,2617617,High,Software Engineer,Low,45,Hindi,RGN037
CUST002297,Vishal Nair,7252861323,Male,Married,176438,Low,Farmer,Medium,62,Hindi,RGN035
CUST002298,Anjali Sharma,8564523428,Female,Single,223883,Low,Farmer,Medium,24,Hindi,RGN027
CUST002299,Isha Tripathi,9449760249,Female,Married,845661,Upper-Middle,Real Estate Agent,Medium,43,Hindi,RGN004
CUST002300,Bhavna Joshi,9634209536,Female,Married,82159,Low,Farmer,Medium,26,Hindi,RGN002
CUST002301,Shruti Kulkarni,9734985297,Female,Married,2661000,High,Doctor,Low,44,Hindi,RGN016
CUST002302,Aditya Rajan,7561526655,Male,Single,1415034,Upper-Middle,Real Estate Agent,Medium,26,Hindi,RGN001
CUST002303,Sarika Patil,6476253809,Male,Married,106487,Low,Farmer,Medium,32,Hindi,RGN012
CUST002304,Vishal Krishnan,9641475336,Female,Single,2346765,High,Business Owner,Medium,34,Hindi,RGN011
CUST002305,Bhavna Tiwari,8247466535,Female,Married,1681177,Upper-Middle,Software Engineer,Low,49,Hindi,RGN050
CUST002306,Uday Venkatesh,7896298532,Male,Married,193545,Low,Teacher,Low,49,Telugu,RGN020
CUST002307,Shweta Rajan,8367924157,Female,Married,906437,Upper-Middle,Software Engineer,Low,23,Hindi,RGN049
CUST002308,Kritika Rajan,6276383543,Male,Married,134244,Low,Farmer,Medium,38,Tamil,RGN024
CUST002309,Poonam Shetty,8685863906,Male,Single,844885,Upper-Middle,Software Engineer,Low,29,Hindi,RGN026
CUST002310,Sanjay Pandey,6682497939,Male,Married,2145030,High,Software Engineer,Low,22,Oriya,RGN031
CUST002311,Rahul Kulkarni,6615381168,Female,Married,163438,Low,Hardware Technician,Medium,35,Hindi,RGN010
CUST002312,Divya Das,7710307372,Male,Single,305484,Middle,Front Desk Executive,Low,34,Hindi,RGN011
CUST002313,Shruti Chakraborty,9072014896,Male,Married,1273799,Upper-Middle,Software Engineer,Low,65,Hindi,RGN045
CUST002314,Nikhil Balaji,9808264931,Male,Married,114901,Low,Driver,High,43,Hindi,RGN036
CUST002315,Ananya Balaji,7146394762,Female,Married,1494164,Upper-Middle,Real Estate Agent,Medium,21,Tamil,RGN023
CUST002316,Kunal Pillai,8429264563,Male,Married,165256,Low,Front Desk Executive,Low,31,Hindi,RGN046
CUST002317,Sandeep Patil,7917299403,Female,Married,192937,Low,Front Desk Executive,Low,50,Hindi,RGN008
CUST002318,Rahul Shetty,9948112664,Female,Divorced,1006422,Upper-Middle,Software Engineer,Low,63,Hindi,RGN011
CUST002319,Aditi Krishnan,9196706833,Female,Single,1418457,Upper-Middle,Pilot,High,18,Hindi,RGN006
CUST002320,Divya Joshi,8391016125,Female,Single,139182,Low,Front Desk Executive,Low,18,Hindi,RGN040
CUST002321,Poonam Kulkarni,6163994901,Female,Married,629718,Middle,Real Estate Agent,Medium,60,Telugu,RGN020
CUST002322,Aditi Pillai,7334437673,Male,Married,216789,Low,Driver,High,42,Hindi,RGN010
CUST002323,Tanvi Subramanian,8814098410,Female,Married,89716,Low,Farmer,Medium,27,Hindi,RGN028
CUST002324,Vinod Tiwari,6679301481,Male,Married,1908904,Upper-Middle,Software Engineer,Low,44,Hindi,RGN039
CUST002325,Swati Gowda,6604991004,Female,Single,2230751,High,Business Owner,Medium,18,Hindi,RGN036
CUST002326,Lakshmi Shetty,7028866168,Female,Married,626880,Middle,Real Estate Agent,Medium,38,Hindi,RGN046
CUST002327,Suresh Patil,6199034213,Female,Married,2177288,High,Business Owner,Medium,41,Hindi,RGN012
CUST002328,Anil Hegde,8854842035,Male,Married,1862688,Upper-Middle,Software Engineer,Low,49,Hindi,RGN045
CUST002329,Sneha Agarwal,7160791791,Male,Single,131516,Low,Hardware Technician,Medium,25,Hindi,RGN008
CUST002330,Sneha Kapoor,7860157117,Male,Married,364477,Middle,Teacher,Low,39,Hindi,RGN007
CUST002331,Akash Krishnan,6321940247,Female,Single,558745,Middle,Software Engineer,Low,26,Kannada,RGN022
CUST002332,Zara Pillai,6288141128,Male,Married,1659221,Upper-Middle,Software Engineer,Low,41,Telugu,RGN019
CUST002333,Sandeep Shah,9452719367,Female,Married,1036694,Upper-Middle,Software Engineer,Low,27,Hindi,RGN004
CUST002334,Anjali Rajan,8764639138,Female,Married,1577142,Upper-Middle,Business Owner,Medium,33,Hindi,RGN030
CUST002335,Deepa Kapoor,6074916194,Female,Widowed,1219579,Upper-Middle,Software Engineer,Low,26,Tamil,RGN024
CUST002336,Pradeep Menon,7321540131,Male,Married,171153,Low,Farmer,Medium,45,Hindi,RGN030
CUST002337,Aditya Hegde,8350696261,Male,Married,3765186,High,Business Owner,Medium,48,Oriya,RGN031
CUST002338,Kritika Dubey,9845525274,Female,Married,236970,Low,Teacher,Low,35,Hindi,RGN048
CUST002339,Divya Patil,6025471798,Female,Married,2049061,High,Doctor,Low,38,Hindi,RGN002
CUST002340,Ananya Reddy,8885669489,Female,Single,494150,Middle,Teacher,Low,20,Hindi,RGN003
CUST002341,Kunal Sharma,7005195675,Male,Married,954235,Upper-Middle,Business Owner,Medium,34,Hindi,RGN010
CUST002342,Poonam Reddy,9355842271,Female,Single,1679058,Upper-Middle,Software Engineer,Low,37,Hindi,RGN040
CUST002343,Sunita Nair,8944633399,Male,Single,472191,Middle,Business Owner,Medium,65,Tamil,RGN024
CUST002344,Rahul Shah,9070014413,Male,Divorced,156251,Low,Driver,High,24,Hindi,RGN006
CUST002345,Sandeep Malhotra,6686240871,Female,Married,2039446,High,Business Owner,Medium,55,Oriya,RGN032
CUST002346,Rekha Krishnan,6066890417,Female,Married,453627,Middle,Teacher,Low,49,Hindi,RGN007
CUST002347,Divya Mehta,7820762381,Female,Married,1659412,Upper-Middle,Software Engineer,Low,41,Hindi,RGN008
CUST002348,Nikhil Rao,6522328222,Male,Single,746811,Middle,Real Estate Agent,Medium,59,Hindi,RGN027
CUST002349,Priya Bose,7408475283,Male,Married,240661,Low,Hardware Technician,Medium,42,Hindi,RGN034
CUST002350,Sapna Dubey,8999400410,Male,Single,621534,Middle,Real Estate Agent,Medium,42,Hindi,RGN046
CUST002351,Aditya Shetty,8791351135,Female,Married,179803,Low,Farmer,Medium,37,Telugu,RGN020
CUST002352,Sarika Nair,6535722892,Female,Divorced,270911,Low,Driver,High,52,Hindi,RGN041
CUST002353,Kavya Tripathi,6641578097,Female,Single,1574363,Upper-Middle,Doctor,Low,51,Hindi,RGN034
CUST002354,Kunal Malhotra,7028010419,Male,Married,296584,Low,Real Estate Agent,Medium,30,Hindi,RGN010
CUST002355,Arjun Desai,8534195281,Male,Married,163110,Low,Hardware Technician,Medium,22,Hindi,RGN002
CUST002356,Sanjay Shetty,8478674280,Male,Married,844929,Upper-Middle,Business Owner,Medium,35,Hindi,RGN049
CUST002357,Poonam Mehta,7188930635,Female,Single,333048,Middle,Teacher,Low,28,Hindi,RGN016
CUST002358,Uday Bose,9803789121,Female,Single,1450459,Upper-Middle,Software Engineer,Low,37,Hindi,RGN036
CUST002359,Arjun Shetty,7974369905,Female,Married,217930,Low,Driver,High,52,Hindi,RGN028
CUST002360,Siddharth Kumar,8855759940,Female,Married,257349,Low,Front Desk Executive,Low,32,Hindi,RGN045
CUST002361,Shruti Krishnan,8290696904,Female,Divorced,469920,Middle,Real Estate Agent,Medium,37,Hindi,RGN033
CUST002362,Varun Balaji,8634091858,Male,Married,270130,Low,Driver,High,38,Hindi,RGN003
CUST002363,Sandeep Rajan,9567337457,Female,Single,279740,Low,Hardware Technician,Medium,48,Hindi,RGN041
CUST002364,Shruti Subramanian,6165276136,Female,Married,164971,Low,Hardware Technician,Medium,18,Hindi,RGN006
CUST002365,Kunal Krishnan,6498025308,Female,Single,111231,Low,Farmer,Medium,30,Hindi,RGN050
CUST002366,Shweta Mishra,8376992964,Male,Single,284170,Low,Farmer,Medium,40,Telugu,RGN019
